Date,Time,State,Group,Unit_normalized,Sales_normalized
7-Nov-2020, Evening, QLD, Kids,0.1111111111111111,0.1111111111111111
7-Nov-2020, Evening, QLD, Men,0.20634920634920634,0.20634920634920634
7-Nov-2020, Evening, QLD, Women,0.06349206349206349,0.06349206349206349
7-Nov-2020, Evening, QLD, Seniors,0.1111111111111111,0.1111111111111111
7-Nov-2020, Morning, NSW, Kids,0.42857142857142855,0.42857142857142855
7-Nov-2020, Morning, NSW, Men,0.38095238095238093,0.38095238095238093
7-Nov-2020, Morning, NSW, Women,0.38095238095238093,0.38095238095238093
7-Nov-2020, Morning, NSW, Seniors,0.2222222222222222,0.2222222222222222
7-Nov-2020, Afternoon, NSW, Kids,0.19047619047619047,0.19047619047619047
7-Nov-2020, Afternoon, NSW, Men,0.5079365079365079,0.5079365079365079
7-Nov-2020, Afternoon, NSW, Women,0.20634920634920634,0.20634920634920634
7-Nov-2020, Afternoon, NSW, Seniors,0.5079365079365079,0.5079365079365079
7-Nov-2020, Evening, NSW, Kids,0.5079365079365079,0.5079365079365079
7-Nov-2020, Evening, NSW, Men,0.38095238095238093,0.38095238095238093
7-Nov-2020, Evening, NSW, Women,0.2222222222222222,0.2222222222222222
7-Nov-2020, Evening, NSW, Seniors,0.30158730158730157,0.30158730158730157
7-Nov-2020, Morning, TAS, Kids,0.06349206349206349,0.06349206349206349
7-Nov-2020, Morning, TAS, Men,0.047619047619047616,0.047619047619047616
7-Nov-2020, Morning, TAS, Women,0.0,0.0
7-Nov-2020, Morning, TAS, Seniors,0.0,0.0
7-Nov-2020, Afternoon, TAS, Kids,0.1111111111111111,0.1111111111111111
7-Nov-2020, Afternoon, TAS, Men,0.047619047619047616,0.047619047619047616
7-Nov-2020, Afternoon, TAS, Women,0.047619047619047616,0.047619047619047616
7-Nov-2020, Afternoon, TAS, Seniors,0.09523809523809523,0.09523809523809523
7-Nov-2020, Evening, TAS, Kids,0.015873015873015872,0.015873015873015872
7-Nov-2020, Evening, TAS, Men,0.06349206349206349,0.06349206349206349
7-Nov-2020, Evening, TAS, Women,0.09523809523809523,0.09523809523809523
7-Nov-2020, Evening, TAS, Seniors,0.0,0.0
8-Nov-2020, Morning, WA, Kids,0.07936507936507936,0.07936507936507936
8-Nov-2020, Morning, WA, Men,0.12698412698412698,0.12698412698412698
8-Nov-2020, Morning, WA, Women,0.06349206349206349,0.06349206349206349
8-Nov-2020, Morning, WA, Seniors,0.015873015873015872,0.015873015873015872
8-Nov-2020, Afternoon, WA, Kids,0.015873015873015872,0.015873015873015872
8-Nov-2020, Afternoon, WA, Men,0.1111111111111111,0.1111111111111111
8-Nov-2020, Afternoon, WA, Women,0.06349206349206349,0.06349206349206349
8-Nov-2020, Afternoon, WA, Seniors,0.1111111111111111,0.1111111111111111
8-Nov-2020, Evening, WA, Kids,0.1111111111111111,0.1111111111111111
8-Nov-2020, Evening, WA, Men,0.06349206349206349,0.06349206349206349
8-Nov-2020, Evening, WA, Women,0.06349206349206349,0.06349206349206349
8-Nov-2020, Evening, WA, Seniors,0.031746031746031744,0.031746031746031744
8-Nov-2020, Morning, NT, Kids,0.12698412698412698,0.12698412698412698
8-Nov-2020, Morning, NT, Men,0.1111111111111111,0.1111111111111111
8-Nov-2020, Morning, NT, Women,0.015873015873015872,0.015873015873015872
8-Nov-2020, Morning, NT, Seniors,0.06349206349206349,0.06349206349206349
8-Nov-2020, Afternoon, NT, Kids,0.047619047619047616,0.047619047619047616
8-Nov-2020, Afternoon, NT, Men,0.09523809523809523,0.09523809523809523
8-Nov-2020, Afternoon, NT, Women,0.06349206349206349,0.06349206349206349
8-Nov-2020, Afternoon, NT, Seniors,0.0,0.0
8-Nov-2020, Evening, NT, Kids,0.12698412698412698,0.12698412698412698
8-Nov-2020, Evening, NT, Men,0.0,0.0
8-Nov-2020, Evening, NT, Women,0.0,0.0
8-Nov-2020, Evening, NT, Seniors,0.031746031746031744,0.031746031746031744
8-Nov-2020, Morning, SA, Kids,0.31746031746031744,0.31746031746031744
8-Nov-2020, Morning, SA, Men,0.36507936507936506,0.36507936507936506
8-Nov-2020, Morning, SA, Women,0.12698412698412698,0.12698412698412698
8-Nov-2020, Morning, SA, Seniors,0.23809523809523808,0.23809523809523808
8-Nov-2020, Afternoon, SA, Kids,0.30158730158730157,0.30158730158730157
8-Nov-2020, Afternoon, SA, Men,0.2698412698412698,0.2698412698412698
8-Nov-2020, Afternoon, SA, Women,0.14285714285714285,0.14285714285714285
8-Nov-2020, Afternoon, SA, Seniors,0.2222222222222222,0.2222222222222222
8-Nov-2020, Evening, SA, Kids,0.2857142857142857,0.2857142857142857
8-Nov-2020, Evening, SA, Men,0.2222222222222222,0.2222222222222222
8-Nov-2020, Evening, SA, Women,0.36507936507936506,0.36507936507936506
8-Nov-2020, Evening, SA, Seniors,0.14285714285714285,0.14285714285714285
8-Nov-2020, Morning, VIC, Kids,0.6349206349206349,0.6349206349206349
8-Nov-2020, Morning, VIC, Men,0.6666666666666666,0.6666666666666666
8-Nov-2020, Morning, VIC, Women,0.6031746031746031,0.6031746031746031
8-Nov-2020, Morning, VIC, Seniors,0.6190476190476191,0.6190476190476191
8-Nov-2020, Afternoon, VIC, Kids,0.5396825396825397,0.5396825396825397
8-Nov-2020, Afternoon, VIC, Men,0.36507936507936506,0.36507936507936506
8-Nov-2020, Afternoon, VIC, Women,0.6825396825396826,0.6825396825396826
8-Nov-2020, Afternoon, VIC, Seniors,0.6666666666666666,0.6666666666666666
8-Nov-2020, Evening, VIC, Kids,0.5079365079365079,0.5079365079365079
8-Nov-2020, Evening, VIC, Men,0.36507936507936506,0.36507936507936506
8-Nov-2020, Evening, VIC, Women,0.6349206349206349,0.6349206349206349
8-Nov-2020, Evening, VIC, Seniors,0.30158730158730157,0.30158730158730157
8-Nov-2020, Morning, QLD, Kids,0.19047619047619047,0.19047619047619047
8-Nov-2020, Morning, QLD, Men,0.14285714285714285,0.14285714285714285
8-Nov-2020, Morning, QLD, Women,0.15873015873015872,0.15873015873015872
8-Nov-2020, Morning, QLD, Seniors,0.015873015873015872,0.015873015873015872
8-Nov-2020, Afternoon, QLD, Kids,0.031746031746031744,0.031746031746031744
8-Nov-2020, Afternoon, QLD, Men,0.031746031746031744,0.031746031746031744
8-Nov-2020, Afternoon, QLD, Women,0.015873015873015872,0.015873015873015872
8-Nov-2020, Afternoon, QLD, Seniors,0.09523809523809523,0.09523809523809523
8-Nov-2020, Evening, QLD, Kids,0.12698412698412698,0.12698412698412698
8-Nov-2020, Evening, QLD, Men,0.06349206349206349,0.06349206349206349
8-Nov-2020, Evening, QLD, Women,0.20634920634920634,0.20634920634920634
8-Nov-2020, Evening, QLD, Seniors,0.1111111111111111,0.1111111111111111
8-Nov-2020, Morning, NSW, Kids,0.49206349206349204,0.49206349206349204
8-Nov-2020, Morning, NSW, Men,0.3492063492063492,0.3492063492063492
8-Nov-2020, Morning, NSW, Women,0.2857142857142857,0.2857142857142857
8-Nov-2020, Morning, NSW, Seniors,0.36507936507936506,0.36507936507936506
8-Nov-2020, Afternoon, NSW, Kids,0.4444444444444444,0.4444444444444444
8-Nov-2020, Afternoon, NSW, Men,0.38095238095238093,0.38095238095238093
8-Nov-2020, Afternoon, NSW, Women,0.38095238095238093,0.38095238095238093
8-Nov-2020, Afternoon, NSW, Seniors,0.30158730158730157,0.30158730158730157
8-Nov-2020, Evening, NSW, Kids,0.15873015873015872,0.15873015873015872
8-Nov-2020, Evening, NSW, Men,0.36507936507936506,0.36507936507936506
8-Nov-2020, Evening, NSW, Women,0.3968253968253968,0.3968253968253968
8-Nov-2020, Evening, NSW, Seniors,0.4444444444444444,0.4444444444444444
8-Nov-2020, Morning, TAS, Kids,0.0,0.0
8-Nov-2020, Morning, TAS, Men,0.047619047619047616,0.047619047619047616
8-Nov-2020, Morning, TAS, Women,0.12698412698412698,0.12698412698412698
8-Nov-2020, Morning, TAS, Seniors,0.1111111111111111,0.1111111111111111
8-Nov-2020, Afternoon, TAS, Kids,0.09523809523809523,0.09523809523809523
8-Nov-2020, Afternoon, TAS, Men,0.12698412698412698,0.12698412698412698
8-Nov-2020, Afternoon, TAS, Women,0.12698412698412698,0.12698412698412698
8-Nov-2020, Afternoon, TAS, Seniors,0.12698412698412698,0.12698412698412698
8-Nov-2020, Evening, TAS, Kids,0.06349206349206349,0.06349206349206349
8-Nov-2020, Evening, TAS, Men,0.07936507936507936,0.07936507936507936
8-Nov-2020, Evening, TAS, Women,0.12698412698412698,0.12698412698412698
8-Nov-2020, Evening, TAS, Seniors,0.0,0.0
9-Nov-2020, Morning, WA, Kids,0.031746031746031744,0.031746031746031744
9-Nov-2020, Morning, WA, Men,0.0,0.0
9-Nov-2020, Morning, WA, Women,0.07936507936507936,0.07936507936507936
9-Nov-2020, Morning, WA, Seniors,0.0,0.0
9-Nov-2020, Afternoon, WA, Kids,0.06349206349206349,0.06349206349206349
9-Nov-2020, Afternoon, WA, Men,0.07936507936507936,0.07936507936507936
9-Nov-2020, Afternoon, WA, Women,0.12698412698412698,0.12698412698412698
9-Nov-2020, Afternoon, WA, Seniors,0.09523809523809523,0.09523809523809523
9-Nov-2020, Evening, WA, Kids,0.031746031746031744,0.031746031746031744
9-Nov-2020, Evening, WA, Men,0.06349206349206349,0.06349206349206349
9-Nov-2020, Evening, WA, Women,0.09523809523809523,0.09523809523809523
9-Nov-2020, Evening, WA, Seniors,0.09523809523809523,0.09523809523809523
9-Nov-2020, Morning, NT, Kids,0.06349206349206349,0.06349206349206349
9-Nov-2020, Morning, NT, Men,0.12698412698412698,0.12698412698412698
9-Nov-2020, Morning, NT, Women,0.07936507936507936,0.07936507936507936
9-Nov-2020, Morning, NT, Seniors,0.07936507936507936,0.07936507936507936
9-Nov-2020, Afternoon, NT, Kids,0.06349206349206349,0.06349206349206349
9-Nov-2020, Afternoon, NT, Men,0.06349206349206349,0.06349206349206349
9-Nov-2020, Afternoon, NT, Women,0.1111111111111111,0.1111111111111111
9-Nov-2020, Afternoon, NT, Seniors,0.12698412698412698,0.12698412698412698
9-Nov-2020, Evening, NT, Kids,0.07936507936507936,0.07936507936507936
9-Nov-2020, Evening, NT, Men,0.1111111111111111,0.1111111111111111
9-Nov-2020, Evening, NT, Women,0.015873015873015872,0.015873015873015872
9-Nov-2020, Evening, NT, Seniors,0.06349206349206349,0.06349206349206349
9-Nov-2020, Morning, SA, Kids,0.20634920634920634,0.20634920634920634
9-Nov-2020, Morning, SA, Men,0.14285714285714285,0.14285714285714285
9-Nov-2020, Morning, SA, Women,0.19047619047619047,0.19047619047619047
9-Nov-2020, Morning, SA, Seniors,0.2222222222222222,0.2222222222222222
9-Nov-2020, Afternoon, SA, Kids,0.14285714285714285,0.14285714285714285
9-Nov-2020, Afternoon, SA, Men,0.12698412698412698,0.12698412698412698
9-Nov-2020, Afternoon, SA, Women,0.30158730158730157,0.30158730158730157
9-Nov-2020, Afternoon, SA, Seniors,0.30158730158730157,0.30158730158730157
9-Nov-2020, Evening, SA, Kids,0.14285714285714285,0.14285714285714285
9-Nov-2020, Evening, SA, Men,0.2857142857142857,0.2857142857142857
9-Nov-2020, Evening, SA, Women,0.30158730158730157,0.30158730158730157
9-Nov-2020, Evening, SA, Seniors,0.19047619047619047,0.19047619047619047
9-Nov-2020, Morning, VIC, Kids,0.4126984126984127,0.4126984126984127
9-Nov-2020, Morning, VIC, Men,0.4444444444444444,0.4444444444444444
9-Nov-2020, Morning, VIC, Women,0.49206349206349204,0.49206349206349204
9-Nov-2020, Morning, VIC, Seniors,0.6507936507936508,0.6507936507936508
9-Nov-2020, Afternoon, VIC, Kids,0.5238095238095238,0.5238095238095238
9-Nov-2020, Afternoon, VIC, Men,0.6190476190476191,0.6190476190476191
9-Nov-2020, Afternoon, VIC, Women,0.49206349206349204,0.49206349206349204
9-Nov-2020, Afternoon, VIC, Seniors,0.38095238095238093,0.38095238095238093
9-Nov-2020, Evening, VIC, Kids,0.5714285714285714,0.5714285714285714
9-Nov-2020, Evening, VIC, Men,0.3492063492063492,0.3492063492063492
9-Nov-2020, Evening, VIC, Women,0.4126984126984127,0.4126984126984127
9-Nov-2020, Evening, VIC, Seniors,0.6031746031746031,0.6031746031746031
9-Nov-2020, Morning, QLD, Kids,0.06349206349206349,0.06349206349206349
9-Nov-2020, Morning, QLD, Men,0.12698412698412698,0.12698412698412698
9-Nov-2020, Morning, QLD, Women,0.015873015873015872,0.015873015873015872
9-Nov-2020, Morning, QLD, Seniors,0.1746031746031746,0.1746031746031746
9-Nov-2020, Afternoon, QLD, Kids,0.015873015873015872,0.015873015873015872
9-Nov-2020, Afternoon, QLD, Men,0.07936507936507936,0.07936507936507936
9-Nov-2020, Afternoon, QLD, Women,0.031746031746031744,0.031746031746031744
9-Nov-2020, Afternoon, QLD, Seniors,0.015873015873015872,0.015873015873015872
9-Nov-2020, Evening, QLD, Kids,0.14285714285714285,0.14285714285714285
9-Nov-2020, Evening, QLD, Men,0.20634920634920634,0.20634920634920634
9-Nov-2020, Evening, QLD, Women,0.20634920634920634,0.20634920634920634
9-Nov-2020, Evening, QLD, Seniors,0.015873015873015872,0.015873015873015872
9-Nov-2020, Morning, NSW, Kids,0.20634920634920634,0.20634920634920634
9-Nov-2020, Morning, NSW, Men,0.31746031746031744,0.31746031746031744
9-Nov-2020, Morning, NSW, Women,0.2857142857142857,0.2857142857142857
9-Nov-2020, Morning, NSW, Seniors,0.36507936507936506,0.36507936507936506
9-Nov-2020, Afternoon, NSW, Kids,0.47619047619047616,0.47619047619047616
9-Nov-2020, Afternoon, NSW, Men,0.25396825396825395,0.25396825396825395
9-Nov-2020, Afternoon, NSW, Women,0.15873015873015872,0.15873015873015872
9-Nov-2020, Afternoon, NSW, Seniors,0.2857142857142857,0.2857142857142857
9-Nov-2020, Evening, NSW, Kids,0.2857142857142857,0.2857142857142857
9-Nov-2020, Evening, NSW, Men,0.4126984126984127,0.4126984126984127
9-Nov-2020, Evening, NSW, Women,0.19047619047619047,0.19047619047619047
9-Nov-2020, Evening, NSW, Seniors,0.25396825396825395,0.25396825396825395
9-Nov-2020, Morning, TAS, Kids,0.047619047619047616,0.047619047619047616
9-Nov-2020, Morning, TAS, Men,0.1111111111111111,0.1111111111111111
9-Nov-2020, Morning, TAS, Women,0.09523809523809523,0.09523809523809523
9-Nov-2020, Morning, TAS, Seniors,0.12698412698412698,0.12698412698412698
9-Nov-2020, Afternoon, TAS, Kids,0.09523809523809523,0.09523809523809523
9-Nov-2020, Afternoon, TAS, Men,0.06349206349206349,0.06349206349206349
9-Nov-2020, Afternoon, TAS, Women,0.015873015873015872,0.015873015873015872
9-Nov-2020, Afternoon, TAS, Seniors,0.09523809523809523,0.09523809523809523
9-Nov-2020, Evening, TAS, Kids,0.1111111111111111,0.1111111111111111
9-Nov-2020, Evening, TAS, Men,0.1111111111111111,0.1111111111111111
9-Nov-2020, Evening, TAS, Women,0.09523809523809523,0.09523809523809523
9-Nov-2020, Evening, TAS, Seniors,0.09523809523809523,0.09523809523809523
10-Nov-2020, Morning, WA, Kids,0.0,0.0
10-Nov-2020, Morning, WA, Men,0.07936507936507936,0.07936507936507936
10-Nov-2020, Morning, WA, Women,0.047619047619047616,0.047619047619047616
10-Nov-2020, Morning, WA, Seniors,0.031746031746031744,0.031746031746031744
10-Nov-2020, Afternoon, WA, Kids,0.12698412698412698,0.12698412698412698
10-Nov-2020, Afternoon, WA, Men,0.0,0.0
10-Nov-2020, Afternoon, WA, Women,0.12698412698412698,0.12698412698412698
10-Nov-2020, Afternoon, WA, Seniors,0.09523809523809523,0.09523809523809523
10-Nov-2020, Evening, WA, Kids,0.06349206349206349,0.06349206349206349
10-Nov-2020, Evening, WA, Men,0.031746031746031744,0.031746031746031744
10-Nov-2020, Evening, WA, Women,0.0,0.0
10-Nov-2020, Evening, WA, Seniors,0.1111111111111111,0.1111111111111111
10-Nov-2020, Morning, NT, Kids,0.047619047619047616,0.047619047619047616
10-Nov-2020, Morning, NT, Men,0.09523809523809523,0.09523809523809523
10-Nov-2020, Morning, NT, Women,0.047619047619047616,0.047619047619047616
10-Nov-2020, Morning, NT, Seniors,0.015873015873015872,0.015873015873015872
10-Nov-2020, Afternoon, NT, Kids,0.047619047619047616,0.047619047619047616
10-Nov-2020, Afternoon, NT, Men,0.0,0.0
10-Nov-2020, Afternoon, NT, Women,0.06349206349206349,0.06349206349206349
10-Nov-2020, Afternoon, NT, Seniors,0.12698412698412698,0.12698412698412698
10-Nov-2020, Evening, NT, Kids,0.07936507936507936,0.07936507936507936
10-Nov-2020, Evening, NT, Men,0.12698412698412698,0.12698412698412698
10-Nov-2020, Evening, NT, Women,0.07936507936507936,0.07936507936507936
10-Nov-2020, Evening, NT, Seniors,0.07936507936507936,0.07936507936507936
10-Nov-2020, Morning, SA, Kids,0.2222222222222222,0.2222222222222222
10-Nov-2020, Morning, SA, Men,0.25396825396825395,0.25396825396825395
10-Nov-2020, Morning, SA, Women,0.14285714285714285,0.14285714285714285
10-Nov-2020, Morning, SA, Seniors,0.3492063492063492,0.3492063492063492
10-Nov-2020, Afternoon, SA, Kids,0.20634920634920634,0.20634920634920634
10-Nov-2020, Afternoon, SA, Men,0.20634920634920634,0.20634920634920634
10-Nov-2020, Afternoon, SA, Women,0.12698412698412698,0.12698412698412698
10-Nov-2020, Afternoon, SA, Seniors,0.31746031746031744,0.31746031746031744
10-Nov-2020, Evening, SA, Kids,0.19047619047619047,0.19047619047619047
10-Nov-2020, Evening, SA, Men,0.3492063492063492,0.3492063492063492
10-Nov-2020, Evening, SA, Women,0.14285714285714285,0.14285714285714285
10-Nov-2020, Evening, SA, Seniors,0.23809523809523808,0.23809523809523808
10-Nov-2020, Morning, VIC, Kids,0.31746031746031744,0.31746031746031744
10-Nov-2020, Morning, VIC, Men,0.31746031746031744,0.31746031746031744
10-Nov-2020, Morning, VIC, Women,0.5079365079365079,0.5079365079365079
10-Nov-2020, Morning, VIC, Seniors,0.49206349206349204,0.49206349206349204
10-Nov-2020, Afternoon, VIC, Kids,0.5079365079365079,0.5079365079365079
10-Nov-2020, Afternoon, VIC, Men,0.4603174603174603,0.4603174603174603
10-Nov-2020, Afternoon, VIC, Women,0.3968253968253968,0.3968253968253968
10-Nov-2020, Afternoon, VIC, Seniors,0.5873015873015873,0.5873015873015873
10-Nov-2020, Evening, VIC, Kids,0.6666666666666666,0.6666666666666666
10-Nov-2020, Evening, VIC, Men,0.2857142857142857,0.2857142857142857
10-Nov-2020, Evening, VIC, Women,0.42857142857142855,0.42857142857142855
10-Nov-2020, Evening, VIC, Seniors,0.3492063492063492,0.3492063492063492
10-Nov-2020, Morning, QLD, Kids,0.14285714285714285,0.14285714285714285
10-Nov-2020, Morning, QLD, Men,0.031746031746031744,0.031746031746031744
10-Nov-2020, Morning, QLD, Women,0.19047619047619047,0.19047619047619047
10-Nov-2020, Morning, QLD, Seniors,0.19047619047619047,0.19047619047619047
10-Nov-2020, Afternoon, QLD, Kids,0.09523809523809523,0.09523809523809523
10-Nov-2020, Afternoon, QLD, Men,0.15873015873015872,0.15873015873015872
10-Nov-2020, Afternoon, QLD, Women,0.047619047619047616,0.047619047619047616
10-Nov-2020, Afternoon, QLD, Seniors,0.14285714285714285,0.14285714285714285
10-Nov-2020, Evening, QLD, Kids,0.031746031746031744,0.031746031746031744
10-Nov-2020, Evening, QLD, Men,0.015873015873015872,0.015873015873015872
10-Nov-2020, Evening, QLD, Women,0.14285714285714285,0.14285714285714285
10-Nov-2020, Evening, QLD, Seniors,0.031746031746031744,0.031746031746031744
10-Nov-2020, Morning, NSW, Kids,0.42857142857142855,0.42857142857142855
10-Nov-2020, Morning, NSW, Men,0.25396825396825395,0.25396825396825395
10-Nov-2020, Morning, NSW, Women,0.4603174603174603,0.4603174603174603
10-Nov-2020, Morning, NSW, Seniors,0.36507936507936506,0.36507936507936506
10-Nov-2020, Afternoon, NSW, Kids,0.49206349206349204,0.49206349206349204
10-Nov-2020, Afternoon, NSW, Men,0.25396825396825395,0.25396825396825395
10-Nov-2020, Afternoon, NSW, Women,0.4444444444444444,0.4444444444444444
10-Nov-2020, Afternoon, NSW, Seniors,0.5238095238095238,0.5238095238095238
10-Nov-2020, Evening, NSW, Kids,0.5079365079365079,0.5079365079365079
10-Nov-2020, Evening, NSW, Men,0.4603174603174603,0.4603174603174603
10-Nov-2020, Evening, NSW, Women,0.3333333333333333,0.3333333333333333
10-Nov-2020, Evening, NSW, Seniors,0.4603174603174603,0.4603174603174603
10-Nov-2020, Morning, TAS, Kids,0.047619047619047616,0.047619047619047616
10-Nov-2020, Morning, TAS, Men,0.015873015873015872,0.015873015873015872
10-Nov-2020, Morning, TAS, Women,0.09523809523809523,0.09523809523809523
10-Nov-2020, Morning, TAS, Seniors,0.047619047619047616,0.047619047619047616
10-Nov-2020, Afternoon, TAS, Kids,0.015873015873015872,0.015873015873015872
10-Nov-2020, Afternoon, TAS, Men,0.031746031746031744,0.031746031746031744
10-Nov-2020, Afternoon, TAS, Women,0.031746031746031744,0.031746031746031744
10-Nov-2020, Afternoon, TAS, Seniors,0.0,0.0
10-Nov-2020, Evening, TAS, Kids,0.12698412698412698,0.12698412698412698
10-Nov-2020, Evening, TAS, Men,0.015873015873015872,0.015873015873015872
10-Nov-2020, Evening, TAS, Women,0.0,0.0
10-Nov-2020, Evening, TAS, Seniors,0.1111111111111111,0.1111111111111111
11-Nov-2020, Morning, WA, Kids,0.015873015873015872,0.015873015873015872
11-Nov-2020, Morning, WA, Men,0.0,0.0
11-Nov-2020, Morning, WA, Women,0.047619047619047616,0.047619047619047616
11-Nov-2020, Morning, WA, Seniors,0.1111111111111111,0.1111111111111111
11-Nov-2020, Afternoon, WA, Kids,0.047619047619047616,0.047619047619047616
11-Nov-2020, Afternoon, WA, Men,0.0,0.0
11-Nov-2020, Afternoon, WA, Women,0.0,0.0
11-Nov-2020, Afternoon, WA, Seniors,0.031746031746031744,0.031746031746031744
11-Nov-2020, Evening, WA, Kids,0.09523809523809523,0.09523809523809523
11-Nov-2020, Evening, WA, Men,0.1111111111111111,0.1111111111111111
11-Nov-2020, Evening, WA, Women,0.015873015873015872,0.015873015873015872
11-Nov-2020, Evening, WA, Seniors,0.1111111111111111,0.1111111111111111
11-Nov-2020, Morning, NT, Kids,0.09523809523809523,0.09523809523809523
11-Nov-2020, Morning, NT, Men,0.0,0.0
11-Nov-2020, Morning, NT, Women,0.12698412698412698,0.12698412698412698
11-Nov-2020, Morning, NT, Seniors,0.09523809523809523,0.09523809523809523
11-Nov-2020, Afternoon, NT, Kids,0.047619047619047616,0.047619047619047616
11-Nov-2020, Afternoon, NT, Men,0.06349206349206349,0.06349206349206349
11-Nov-2020, Afternoon, NT, Women,0.0,0.0
11-Nov-2020, Afternoon, NT, Seniors,0.047619047619047616,0.047619047619047616
11-Nov-2020, Evening, NT, Kids,0.047619047619047616,0.047619047619047616
11-Nov-2020, Evening, NT, Men,0.031746031746031744,0.031746031746031744
11-Nov-2020, Evening, NT, Women,0.1111111111111111,0.1111111111111111
11-Nov-2020, Evening, NT, Seniors,0.047619047619047616,0.047619047619047616
11-Nov-2020, Morning, SA, Kids,0.25396825396825395,0.25396825396825395
11-Nov-2020, Morning, SA, Men,0.15873015873015872,0.15873015873015872
11-Nov-2020, Morning, SA, Women,0.15873015873015872,0.15873015873015872
11-Nov-2020, Morning, SA, Seniors,0.2698412698412698,0.2698412698412698
11-Nov-2020, Afternoon, SA, Kids,0.2698412698412698,0.2698412698412698
11-Nov-2020, Afternoon, SA, Men,0.2222222222222222,0.2222222222222222
11-Nov-2020, Afternoon, SA, Women,0.36507936507936506,0.36507936507936506
11-Nov-2020, Afternoon, SA, Seniors,0.30158730158730157,0.30158730158730157
11-Nov-2020, Evening, SA, Kids,0.20634920634920634,0.20634920634920634
11-Nov-2020, Evening, SA, Men,0.15873015873015872,0.15873015873015872
11-Nov-2020, Evening, SA, Women,0.12698412698412698,0.12698412698412698
11-Nov-2020, Evening, SA, Seniors,0.19047619047619047,0.19047619047619047
11-Nov-2020, Morning, VIC, Kids,0.3968253968253968,0.3968253968253968
11-Nov-2020, Morning, VIC, Men,0.3333333333333333,0.3333333333333333
11-Nov-2020, Morning, VIC, Women,0.6031746031746031,0.6031746031746031
11-Nov-2020, Morning, VIC, Seniors,0.4444444444444444,0.4444444444444444
11-Nov-2020, Afternoon, VIC, Kids,0.5396825396825397,0.5396825396825397
11-Nov-2020, Afternoon, VIC, Men,0.49206349206349204,0.49206349206349204
11-Nov-2020, Afternoon, VIC, Women,0.42857142857142855,0.42857142857142855
11-Nov-2020, Afternoon, VIC, Seniors,0.6666666666666666,0.6666666666666666
11-Nov-2020, Evening, VIC, Kids,0.49206349206349204,0.49206349206349204
11-Nov-2020, Evening, VIC, Men,0.5873015873015873,0.5873015873015873
11-Nov-2020, Evening, VIC, Women,0.31746031746031744,0.31746031746031744
11-Nov-2020, Evening, VIC, Seniors,0.5396825396825397,0.5396825396825397
11-Nov-2020, Morning, QLD, Kids,0.1111111111111111,0.1111111111111111
11-Nov-2020, Morning, QLD, Men,0.12698412698412698,0.12698412698412698
11-Nov-2020, Morning, QLD, Women,0.19047619047619047,0.19047619047619047
11-Nov-2020, Morning, QLD, Seniors,0.07936507936507936,0.07936507936507936
11-Nov-2020, Afternoon, QLD, Kids,0.06349206349206349,0.06349206349206349
11-Nov-2020, Afternoon, QLD, Men,0.20634920634920634,0.20634920634920634
11-Nov-2020, Afternoon, QLD, Women,0.12698412698412698,0.12698412698412698
11-Nov-2020, Afternoon, QLD, Seniors,0.14285714285714285,0.14285714285714285
11-Nov-2020, Evening, QLD, Kids,0.20634920634920634,0.20634920634920634
11-Nov-2020, Evening, QLD, Men,0.06349206349206349,0.06349206349206349
11-Nov-2020, Evening, QLD, Women,0.12698412698412698,0.12698412698412698
11-Nov-2020, Evening, QLD, Seniors,0.06349206349206349,0.06349206349206349
11-Nov-2020, Morning, NSW, Kids,0.3968253968253968,0.3968253968253968
11-Nov-2020, Morning, NSW, Men,0.19047619047619047,0.19047619047619047
11-Nov-2020, Morning, NSW, Women,0.5079365079365079,0.5079365079365079
11-Nov-2020, Morning, NSW, Seniors,0.20634920634920634,0.20634920634920634
11-Nov-2020, Afternoon, NSW, Kids,0.2698412698412698,0.2698412698412698
11-Nov-2020, Afternoon, NSW, Men,0.49206349206349204,0.49206349206349204
11-Nov-2020, Afternoon, NSW, Women,0.2222222222222222,0.2222222222222222
11-Nov-2020, Afternoon, NSW, Seniors,0.4444444444444444,0.4444444444444444
11-Nov-2020, Evening, NSW, Kids,0.20634920634920634,0.20634920634920634
11-Nov-2020, Evening, NSW, Men,0.31746031746031744,0.31746031746031744
11-Nov-2020, Evening, NSW, Women,0.2698412698412698,0.2698412698412698
11-Nov-2020, Evening, NSW, Seniors,0.2222222222222222,0.2222222222222222
11-Nov-2020, Morning, TAS, Kids,0.031746031746031744,0.031746031746031744
11-Nov-2020, Morning, TAS, Men,0.06349206349206349,0.06349206349206349
11-Nov-2020, Morning, TAS, Women,0.0,0.0
11-Nov-2020, Morning, TAS, Seniors,0.015873015873015872,0.015873015873015872
11-Nov-2020, Afternoon, TAS, Kids,0.12698412698412698,0.12698412698412698
11-Nov-2020, Afternoon, TAS, Men,0.06349206349206349,0.06349206349206349
11-Nov-2020, Afternoon, TAS, Women,0.015873015873015872,0.015873015873015872
11-Nov-2020, Afternoon, TAS, Seniors,0.015873015873015872,0.015873015873015872
11-Nov-2020, Evening, TAS, Kids,0.047619047619047616,0.047619047619047616
11-Nov-2020, Evening, TAS, Men,0.015873015873015872,0.015873015873015872
11-Nov-2020, Evening, TAS, Women,0.06349206349206349,0.06349206349206349
